TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
f_f000272,2305220001,1,0,,모듬해산물 중자 55000원,N,1,
f_f000272,2305220002,1,0,,솔티코랄빵 5800원;마들렌 3800원;쇼콜라치즈무스 7800원;다크 아이스 아메리카노 6000원;카페라떼 8500원,N,1,
f_f000272,2305220003,1,0,,나나라떼 7500원;밀크티 7000원,Y,1,
f_f000272,2305220005,1,0,,물밀면 7000원;비빔밀면 7000원,N,1,
f_f000272,2305200010,1,1,,호텔에서 취식) 스시 b세트 16000원,N,1,
f_f000272,2305230002,1,1,,아이스라떼,N,1,
f_f000272,2305200008,2,0,,아이쇼핑) 스타벅스 부산지역 굿즈;podo 와인샵,N,5,
f_f000272,2305210003,2,0,,원석 팔찌 4개 * 6000원 + 원석 팔찌 1개 * 5000원,N,1,
f_f000272,2305210006,2,2,,아이쇼핑;중고 LP 및 중고책,N,5,
f_f000272,2305200005,3,0,,‘젊은 시각 새로운 시선 2023’ 이라는 주재로 미디어/회화/설치/영상 등 다양한 분야의 70여점 작품 관람 및 별관에 전시되고 있는 이우환 작가의 전시 작품 관람 진행,N,5,2
f_f000272,2305220004,3,0,,우리나라에서 가장 아름다운 사찰이라고 알려진 곳으로 바다와 함께 위치해 있어 사진 찍기에 좋은 곳. 십이지상;득남불;동전 던지면 소원 이뤄지는 분수;포대화상;해수관음대불 등,N,5,2
f_f000272,2305210001,4,0,,,,,
f_f000272,2305210007,4,0,,,,,
f_f000272,2305200008,4,1,,,,,
f_f000272,2305200009,4,1,,,,,
f_f000272,2305210003,4,1,,,,,
f_f000272,2305210004,4,1,,,,,
f_f000272,2305210005,4,1,,,,,
f_f000272,2305210008,4,1,,,,,
f_f000272,2305220004,4,1,,,,,
f_f000272,2305220005,4,1,,,,,
f_f000272,2305230001,4,1,,,,,
f_f000272,2305210006,4,3,,,,,
f_f000272,2305220003,4,3,,,,,
f_f000272,2305200006,5,0,,,,,
f_f000272,2305200011,5,0,,,,,
f_f000272,2305210005,5,0,,,,,
f_f000272,2305210009,5,0,,,,,
f_f000272,2305220006,5,0,,,,,
f_f000272,2305220001,5,1,,,,,
f_f000272,2305220003,5,1,,,,,
f_f000272,2305200002,5,2,,,Y,,
f_f000272,2305200005,5,2,,,,,
f_f000272,2305200007,5,2,,,,,
f_f000272,2305200008,5,2,,,,,
f_f000272,2305210008,5,2,,,,,
f_f000272,2305230003,5,3,,,Y,,
f_f000272,2305210006,5,4,,,,,
f_f000272,2305200002,6,1,,탑승 후 휴식,Y,1,
f_f000272,2305200006,6,1,,아고다 예약 / 다음 일정에 부담되는 짐 미리 정리 및 보관을 위해 방문,Y,5,
f_f000272,2305210009,6,1,,운동,N,5,
f_f000272,2305230003,6,4,,카카오t로 항공편 예약/대기석에서 휴식 취했으며 서울행 비행기 탑승을 위해 대기,Y,1,
f_f000272,2305200003,7,2,,,,,
f_f000273,2306030003,1,0,,삼겹살,Y,4,
f_f000273,2306040003,1,0,,돈뼈칼국수.국밥,Y,1,
f_f000273,2306030002,3,0,,대왕암 출렁다리 건너기. 대왕암 가기,N,5,2
f_f000273,2306040002,3,0,,박물관 관람,N,1,2
f_f000273,2306040004,3,0,,고래문화마을돤람,N,5,2
f_f000273,2306040001,4,0,,,,,
f_f000273,2306030002,4,1,,,,,
f_f000273,2306030003,5,1,,,,,
f_f000274,2305270003,1,0,,아이스 드립커피;딸기스무디;쌀카스테라,Y,1,
f_f000274,2305270005,1,0,,페퍼로니피자;아이스아메리카노;콜라,N,1,
f_f000274,2305270010,1,0,,짜장면;통마리짬뽕밥,N,1,
f_f000274,2305280001,1,0,,참치김밥;치즈돈까스,Y,1,
f_f000274,2305280003,1,0,,아이스 아메리카노,N,1,
f_f000274,2305280004,1,0,,전복솥밥;해물파전,Y,1,
f_f000274,2305270011,1,3,,치킨;맥주;콜라;숙소예약,Y,1;2,
f_f000274,2305270009,2,0,,테이프;성냥,N,1,
f_f000274,2305280005,2,0,,아이스아메리카노,N,1,
f_f000274,2305270002,2,1,,호두과자,N,1,
f_f000274,2305270011,2,1,,캔맥주;얼음컵;젤리;콜라,N,1,
f_f000274,2305270006,2,2,,인도 소품,Y,5,
f_f000274,2305270002,2,3,,바닐라빈푸딩블렌디드위드콜드브루;망고용과스타벅스리프레셔,N,1,
f_f000274,2305270006,4,0,,,,,
f_f000274,2305270007,4,0,,,,,
f_f000274,2305270008,4,0,,,,,
f_f000274,2305270004,4,1,,,,,
f_f000274,2305270011,5,0,,,,,
f_f000274,2305270012,5,0,,,,,
f_f000274,2305270008,5,1,,,,,
f_f000274,2305280003,5,1,,,,,
f_f000274,2305270002,5,2,,,,,
f_f000274,2305270006,6,1,,인생네컷 사진 촬영 (파라다이스베이);남해스떼 소품샵 구경,N,1,
f_f000274,2305280002,99,3,,,,,
f_f000275,2306030002,1,0,,소세지;감자,N,1,
f_f000275,2306030004,1,0,,햄버거,N,1,
f_f000275,2306030007,1,0,,술;과자,N,2,
f_f000275,2306040002,1,0,,장칼국수,N,1,
f_f000275,2306040003,1,0,,커피,Y,1,
f_f000275,2306040006,1,0,,아구찜,N,1,
f_f000275,2306050001,1,0,,샌드위치;커피,N,1,
f_f000275,2306050005,1,0,,순두부;막국수,N,1,
f_f000275,2306050006,1,1,,커피,N,1,
f_f000275,2306030007,1,2,,부대찌개,N,2,
f_f000275,2306030007,1,3,,치킨,N,2,
f_f000275,2306030006,3,0,,바다 수영,N,5,1
f_f000275,2306040004,3,0,,계곡물 발담그기;트레킹,N,1,2
f_f000275,2306050002,3,1,,알파인코스터,N,1,1
f_f000275,2306030003,4,0,,,,,
f_f000275,2306040005,4,0,,,,,
f_f000275,2306050003,4,0,,,,,
f_f000275,2306050004,4,0,,,,,
f_f000275,2306040004,4,1,,,,,
f_f000275,2306040007,5,0,,,,,
f_f000275,2306050006,5,0,,,,,
f_f000275,2306030004,5,1,,,,,
f_f000275,2306030007,5,1,,,,,
f_f000275,2306040003,5,1,,,,,
f_f000275,2306050001,5,1,,,,,
f_f000275,2306040004,5,2,,,,,
f_f000275,2306040001,6,0,,주유,N,1,
f_f000275,2306030005,6,1,,체크인;환복,Y,5,
f_f000275,2306050002,6,3,,주차,N,1,
f_f000278,2305270006,1,0,,드립커피;아이스초코;쿠키세트,N,1,
f_f000278,2305270007,1,0,,벌집어이스크림,N,1,
f_f000278,2305270009,1,0,,카페라떼;수박주스;크로크무슈,N,1,
f_f000278,2305270011,1,0,,순두부젤라또;옥수수젤라또,N,1,
f_f000278,2305270012,1,0,,블루베리요거트,Y,1,
f_f000278,2305270013,1,0,,오징어순대;닭강정,N,1,
f_f000278,2305270002,1,1,,아침한정메뉴 얼큰 순두부;초두부 정식,N,1,
f_f000278,2305270011,1,1,,트레비탄산수,N,2,
f_f000278,2305270013,1,2,,티각태각,N,1,
f_f000278,2305270014,2,0,,커피콩빵,N,1,
f_f000278,2305270012,2,1,,피규어;브릭;프라모델 아이쇼핑,N,5,
f_f000278,2305270013,2,1,,파스(손목이아파서). 머리끈(머리끈이 밍가져서),N,1,
f_f000278,2305270010,3,0,,실내 놀이시설이용 - 런닝맨,N,1,2
f_f000278,2305270012,3,2,,피규어;브릭;프라모델이 진열;전시;판매하는 카페에소 음료마시면서 진열품 관람,N,5,2
f_f000278,2305270004,4,0,,,,,
f_f000278,2305270008,4,0,,,,,
f_f000278,2305270003,4,1,,,,,
f_f000278,2305270005,4,1,,,,,
f_f000278,2305270004,5,1,,,,,
f_f000278,2305270006,5,1,,,,,
f_f000278,2305270008,5,1,,,,,
f_f000278,2305270009,5,1,,,,,
f_f000278,2305270014,5,1,,,,,
f_f000279,2306030004,1,0,,행루즈버거;치즈버거;치킨프라이,N,1,
f_f000279,2306030006,1,0,,아이스아메리카노 2잔,N,1,
f_f000279,2306030002,4,0,,,,,
f_f000279,2306030003,4,0,,,,,
f_f000279,2306030005,4,0,,,,,
f_f000280,2305260003,1,0,,비빔밀면 물밀면 왕만두,N,1,
f_f000280,2305260006,1,0,,세꼬시 광어,N,1,
f_f000280,2305260008,1,0,,닭발 조개탕,N,1,
f_f000280,2305270003,1,0,,까치복국2+커플세트1;복국1,N,1,
f_f000280,2305270004,1,0,,스노잉 콜드브루;스노잉레드,N,1,
f_f000280,2305270006,1,0,,모듬곱창2 양곱창1,N,1,
f_f000280,2305280002,1,0,,카페라떼 딸기라떼,N,1,
f_f000280,2305280003,1,0,,완당우동;완당면;김초밥,N,1,
f_f000280,2305260004,1,1,,아이스아메리카노 자몽쥬스,N,1,
f_f000280,2305280001,2,1,,냉장고자석,N,5,
f_f000280,2305260007,4,0,,,,,
f_f000280,2305270001,4,0,,,,,
f_f000280,2305270002,4,0,,,,,
f_f000280,2305270005,4,0,,,,,
f_f000280,2305270009,4,0,,,,,
f_f000280,2305280004,4,1,,,,,
f_f000280,2305260002,5,0,,,,,
f_f000280,2305270008,5,0,,,,,
f_f000281,2306020002,1,0,,안동찜닭;간고등어 2인세트,N,1,
f_f000281,2306020006,1,0,,비빔라면;버터관자구이;간식,Y,4,
f_f000281,2306030002,1,0,,마라상궈;타코야끼;월남쌈;비빔밥 (무료행사부스),N,4,
f_f000281,2306030003,1,0,,콜드부르;소프트콘,N,1,
f_f000281,2306030006,1,0,,아이스크림;참치카나페;감자칩,N,1,
f_f000281,2306030009,1,0,,소갈비살 3인분;맥주1병;공기밥1개,N,1,
f_f000281,2306040001,1,0,,냉우동;비빔우동 각 1개,N,1,
f_f000281,2306020003,2,0,,열쇄고리;마그네틱,N,1,
f_f000281,2306030005,2,0,,안동소주;꽈배기;호떡,N,1,
f_f000281,2306030011,2,0,,아이쇼핑(야시장;수산물;농산물;분식;특산물),N,5,
f_f000281,2306030012,2,0,,콜라;얼음컵;젤리,N,1,
f_f000281,2306040002,2,0,,송편1팩,N,1,
f_f000281,2306020004,3,0,,하회마을관람;마을그네타기;낙동강구경,N,1,2
f_f000281,2306030004,3,0,,VR체험,N,5,1
f_f000281,2306030007,3,0,,미술전시관람,N,5,2
f_f000281,2306030010,3,0,,음악분수쇼 관람,N,5,2
f_f000281,2306020006,3,1,,방방타기,N,5,1
f_f000281,2306030002,3,1,,가면 만들기;편백나무향주머니만들기;불빛팽이제작;투명백꾸미기 등 (무료행사부스),N,5,2
f_f000281,2306020003,3,2,,세계탈박물관 관람;탈 써보기 체험,N,5,1
f_f000281,2306020005,4,0,,,,,
f_f000281,2306020003,4,1,,,,,
f_f000281,2306020004,4,1,,,,,
f_f000281,2306030005,4,1,,,,,
f_f000281,2306030007,4,1,,,,,
f_f000281,2306030010,4,1,,,,,
f_f000281,2306040002,4,1,,,,,
f_f000281,2306020006,4,2,,,,,
f_f000281,2306030002,4,2,,,,,
f_f000281,2306030008,5,0,,,,,
f_f000281,2306030013,5,0,,,,,
f_f000281,2306030003,5,1,,,,,
f_f000281,2306030009,5,1,,,,,
f_f000281,2306020004,5,2,,,,,
f_f000281,2306030007,5,2,,,,,
f_f000281,2306030010,5,2,,,,,
f_f000281,2306020006,5,3,,,,,
f_f000281,2306020006,6,4,,캠핑,Y,5,
f_f000281,2306030001,7,0,,,,,
f_f000282,2305270002,1,0,,춘천 숯불닭갈비 세가지맛;막국수;된장찌개,N,1,
f_f000282,2305270003,1,0,,라즈베리에이드;아메리카노,N,1,
f_f000282,2305270006,1,0,,튀김;,N,1,
f_f000282,2305280001,1,0,,순대국;오징어순대,N,1,
f_f000282,2305280003,1,0,,빵;커피,N,1,
f_f000282,2305280006,1,0,,로제리조또,N,1,
f_f000282,2305280008,1,0,,박달대게;조개구이 스페셜세트,Y,1,
f_f000282,2305290001,1,0,,호텔조식,Y,4,
f_f000282,2305290005,1,0,,닭갈비,N,1,
f_f000282,2305270005,2,0,,감자떡;강원도 찰옥수수,N,1,
f_f000282,2305270007,2,0,,오징어 회;쥐치 회,N,1,
f_f000282,2305290003,2,0,,초당순두부;강릉막걸리 지역 특산물 구매,N,1,
f_f000282,2305270006,2,1,,닭강정,N,1,
f_f000282,2305280002,3,0,,낙산사 관람;홍련암에서 108배,N,5,2
f_f000282,2305290002,3,0,,요새 유행하는 즉석사진으로 가족사진 추억남기기,N,1,1
f_f000282,2305290004,3,0,,월정사 구경 및 윤장대 회전 체험,N,5,1
f_f000282,2305270004,4,0,,,,,
f_f000282,2305280004,4,0,,,,,
f_f000282,2305280007,4,0,,,,,
f_f000282,2305280002,4,1,,,,,
f_f000282,2305290004,4,1,,,,,
f_f000282,2305270008,5,0,,,,,
f_f000282,2305280005,5,0,,,,,
f_f000282,2305280009,5,0,,,,,
f_f000282,2305270003,5,1,,,,,
f_f000282,2305270004,5,1,,,,,
f_f000282,2305280006,5,1,,,,,
f_f000293,2305190002,1,0,,연어회덮밥;유부초밥,Y,1,
f_f000293,2305190006,1,0,,삼겹살;소주;맥주;볶음밥,N,1,
f_f000293,2305200002,1,0,,조개구이;해물탕;소주;맥주,N,1,
f_f000293,2305210002,1,0,,오뎅,N,1,
f_f000293,2305200001,1,1,,보쌈정식;블루베리요거트,N,2,
f_f000293,2305190005,1,2,,음료,N,2,
f_f000293,2305190007,1,2,,글랜피딕 12년,N,1,
f_f000293,2305190002,2,1,,썬글래스,N,5,
f_f000293,2305190004,3,0,,대구 근대역사관에 방문하여 근대사의유물과 기록들을 관람했습니다,N,5,2
f_f000293,2305190007,3,1,,춤췄어요,N,1,1
f_f000293,2305190011,5,0,,,,,
f_f000293,2305200001,5,0,,,,,
f_f000293,2305200004,5,0,,,,,
f_f000293,2305190005,5,1,,,,,
f_f000293,2305190003,5,2,,,,,
f_f000293,2305200003,6,0,,댄스,Y,1,
f_f000293,2305190003,7,1,,,,,
f_f000296,2305190002,1,0,,만두국;오므라이스,N,1,
f_f000296,2305190003,1,0,,핫초코,N,1,
f_f000296,2305190005,1,0,,갈비살,N,1,
f_f000296,2305200001,1,0,,버섯전골,Y,1,
f_f000296,2305200002,1,0,,음료 2잔 빵,N,1,
f_f000296,2305200005,1,0,,한우,N,1,
f_f000296,2305210001,1,0,,냉모밀 스테이크 덮밥,N,1,
f_f000296,2305200007,1,2,,길거리 음식(십원빵;황남쫀드기;오란다;아이스크림),Y,1,
f_f000296,2305190005,1,3,,육전,N,1,
f_f000296,2305210001,1,4,,석쇠구이,N,1,
f_f000296,2305190005,2,1,,아이쇼핑,N,5,
f_f000296,2305210001,2,1,,찰보리빵,N,1,
f_f000296,2305190007,2,2,,핫팩,N,1,
f_f000296,2305210001,2,5,,발마사지,N,1,
f_f000296,2305210001,2,6,,오란다 과자,N,1,
f_f000296,2305190004,3,0,,문화해설사 분들의 설명을 들으면서 신라 역사관 및 신라 미술관 투어 요즘 SNS에 자주 올라오는 천마도 특별 전시 관람 / 수장고 방문,Y,5,2
f_f000296,2305200003,3,0,,사설문화해설사 분의 설명을 들으면서 사찰 구경,Y,5,2
f_f000296,2305200004,3,0,,석굴암 제조 과정 전시 구경,N,1,2
f_f000296,2305190007,3,1,,대릉원 야간 개장 및 미디어 아트 구경,N,5,2
f_f000296,2305190007,4,0,,,,,
f_f000296,2305200007,4,0,,,,,
f_f000296,2305200008,4,0,,,,,
f_f000296,2305190004,4,1,,,,,
f_f000296,2305190005,4,2,,,,,
f_f000296,2305200005,4,2,,,,,
f_f000296,2305210001,4,2,,,,,
f_f000296,2305190006,5,0,,,,,
f_f000296,2305190009,5,0,,,,,
f_f000296,2305200006,5,0,,,,,
f_f000296,2305200009,5,1,,,,,
f_f000296,2305190004,5,2,,,,,
f_f000296,2305210001,5,3,,,,,
f_f000296,2305210003,7,0,,,,,
f_f000296,2305210004,7,0,,,,,
f_f000297,2305200002,1,0,,하이볼.떡구이.소고기근이,N,4,
f_f000297,2305200003,1,0,,밀면.만두,N,1,
f_f000297,2305210002,1,0,,에그베네딕트.커피.쥬스,N,1,
f_f000297,2305210006,1,0,,냉칼국수.손칼국수.잔치국수,N,1,
f_f000297,2305210009,1,0,,순두부찌게,N,1,
f_f000297,2305220004,1,0,,커피.코코아.시그니쳐커피,N,1,
f_f000297,2305220005,1,0,,한우물회.떡불고기,Y,1,
f_f000297,2305210004,2,0,,수수부꾸미간식먹음.전통엿.청국장구매,N,1,
f_f000297,2305210005,2,1,,빵4종,Y,1,
f_f000297,2305210007,3,0,,놀이공원자유이용,Y,1,2
f_f000297,2305210008,3,0,,황룡사 9층목탑,N,1,2
f_f000297,2305220002,3,0,,천마도,N,5,2
f_f000297,2305220003,3,0,,분황사모전석탑,N,5,2
f_f000297,2305210010,3,1,,대릉원.야간미디어아트관람,N,5,2
f_f000297,2305210010,4,0,,,,,
f_f000297,2305200002,4,1,,,,,
f_f000297,2305210003,4,2,,,,,
f_f000297,2305210001,5,1,,,,,
f_f000297,2305200002,5,2,,,,,
f_f000298,2305190003,1,0,,삼겹살;돈마호크,Y,1,
f_f000298,2305200002,1,0,,조식뷔페(숙소에 성인2인 조식 포함이라 어린이1명 추가 결제함),Y,1,
f_f000298,2305200004,1,0,,바닐라라떼;망고주스;아이스초코,Y,1,
f_f000298,2305200008,1,0,,흥부네밥상 2인분;공기밥 2개;돼지불고기(소),Y,1,
f_f000298,2305200010,1,0,,제주생갈비,N,1,
f_f000298,2305200011,1,0,,라떼;초코케이크,N,1,
f_f000298,2305210003,1,0,,고등어구이;백반,N,1,
f_f000298,2305210004,1,0,,젤라또철판아이스크림,N,1,
f_f000298,2305210007,1,0,,불고기전골,N,1,
f_f000298,2305210008,1,0,,모카크림라떼;리얼딸기라떼;딸기케이크,N,1,
f_f000298,2305210004,2,1,,씨앗젓갈;날지젓갈,N,1,
f_f000298,2305210004,2,2,,티각태각,Y,1,
f_f000298,2305190004,4,0,,,,,
f_f000298,2305200003,4,0,,,,,
f_f000298,2305200005,4,0,,,,,
f_f000298,2305200006,4,0,,,,,
f_f000298,2305200007,4,0,,,,,
f_f000298,2305200009,4,0,,,,,
f_f000298,2305210006,4,0,,,,,
f_f000298,2305210002,4,3,,,,,
f_f000298,2305190002,5,0,,,,,
f_f000298,2305200001,5,0,,,,,
f_f000298,2305210005,6,0,,갯배 탑승,N,1,
f_f000301,2305190002,1,0,,테라 캔맥주,N,2,
f_f000301,2305190004,1,0,,비빔밀면,N,1,
f_f000301,2305190008,1,0,,순살간장치킨과 생맥주 1500cc,N,1,
f_f000301,2305200003,1,0,,생선구이정식 소주한병,N,1,
f_f000301,2305200004,1,0,,아메리카노 키위라임슬러시 블루베리 케이크,Y,1,
f_f000301,2305210001,1,0,,매운항정살덮밥 홍라멘,N,1,
f_f000301,2305210002,1,0,,얼그레이티 망고리프레셔 마스카포네티라미수,N,1,
f_f000301,2305210003,1,0,,브런치세트 샴페인,N,4,
f_f000301,2305190006,1,1,,민트 초콜릿칩 커피,Y,1,
f_f000301,2305200007,1,1,,아롱사태수육 모둠꼬치,Y,4,
f_f000301,2305190006,2,0,,톰브라운 가방,N,5,
f_f000301,2305200005,2,0,,아롱사태 수육 모둠꼬치 재료,Y,1,
f_f000301,2305200006,2,0,,음료수;칠리소스;다시마;양파;각종 소스 등,Y,1,
f_f000301,2305190007,3,0,,요트탑승 및 해운대/광안리 근해관람,Y,5,1
f_f000301,2305190005,4,1,,,,,
f_f000301,2305200001,4,1,,,,,
f_f000301,2305210004,4,1,,,,,
f_f000301,2305190003,4,3,,,,,
f_f000301,2305190005,5,0,,,,,
f_f000301,2305190009,5,0,,,,,
f_f000301,2305200001,5,0,,,,,
f_f000301,2305200007,5,0,,,,,
f_f000301,2305210003,5,1,,,,,
f_f000301,2305200002,6,0,,가방 맡기기,Y,5,
f_f000301,2305210004,6,2,,군 전세객차 이용 하여 복귀,Y,5,
f_f000301,2305190005,6,5,,,Y,5,
f_f000301,2305190003,7,0,,,,,
f_f000301,2305210004,7,0,,,,,
f_f000301,2305210005,7,0,,,,,
f_f000301,2305190002,7,1,,,,,
f_f000304,2305200003,1,0,,숯불에 고기 구워먹고 어묵탕 먹고 닭꼬치랑 닭발구워 먹기,Y,4,
f_f000304,2305220001,1,0,,짜장면;짬뽕;짬뽕밥,N,1,
f_f000304,2305200002,1,1,,뼈해장국과 돈까스,N,1,
f_f000304,2305210003,1,1,,족발,N,1;2,
f_f000304,2305210003,1,2,,호떡,N,1,
f_f000304,2305210003,1,3,,도넛츠,N,1,
f_f000304,2305210003,2,0,,술;야채;물,N,1,
f_f000304,2305210001,3,0,,낚시,N,5,1
f_f000304,2305200003,3,2,,방파제에서 낚시,N,5,1
f_f000304,2305210002,5,0,,,,,
f_f000304,2305210004,5,0,,,,,
f_f000311,2305200002,1,0,,그랜드테이블 뷔페,N,1,
f_f000311,2305200003,1,0,,코다리비빔냉면 가마솥사골우거지해장국 소머리곰탕,N,1,
f_f000311,2305200004,1,0,,푸드트럭 타코야끼,N,1,
f_f000311,2305210002,1,0,,더가든 커피,N,1,
f_f000311,2305210003,1,0,,의림지막국수,Y,1,
f_f000311,2305210002,1,2,,오브 빵집,N,2,
f_f000311,2305210003,1,3,,마일드폰즈 커피,N,1,
f_f000311,2305200003,1,4,,스타벅스 커피,N,2,
f_f000311,2305200004,1,4,,편의점,N,2,
f_f000311,2305200003,1,5,,파스쿠치 커피,N,1,
f_f000311,2305200002,2,2,,와인,N,5,
f_f000311,2305200004,3,3,,곤돌라탑승,N,1,1
f_f000311,2305200003,4,1,,,,,
f_f000311,2305210003,4,1,,,,,
f_f000311,2305200004,4,2,,,,,
f_f000311,2305200002,4,4,,,,,
f_f000311,2305200003,5,2,,,,,
f_f000311,2305210003,5,2,,,,,
f_f000311,2305200002,5,5,,,,,
f_f000317,2305310004,1,0,,아이스라떼한잔을 먹었습니다. 점심은 근처사는 지인이 사줘서 결재하지 않았습니다. 길을 돌아다니다 그로서라샵이 있어 와인1병28000원 을 구매했네요,Y,1,
f_f000317,2305310003,2,0,,한복대여가능한지 아이쇼핑;헤어소품 아이쇼핑,N,5,
f_f000317,2305310004,2,1,,지나다니다 와인을 구매해써요,Y,1,
f_f000317,2305310003,2,3,,주유,Y,1,
f_f000317,2305310004,2,4,,주차장,Y,1,
f_f000317,2305310003,4,2,,,,,
f_f000317,2305310004,5,2,,,,,
f_f000318,2305300002,1,0,,해장라면;유부우동;꼬마김밥;김치라면,N,1,
f_f000318,2305300004,1,0,,곤드레비빔밥;산채비빔밥;모듬전;곤드레막걸리,N,1,
f_f000318,2305300006,1,0,,루비자몽티;바나나라떼;블루베리스무디,N,1,
f_f000318,2305300008,1,0,,옛날치킨;닭발튀김;먹태사시미;생맥주,N,1,
f_f000318,2305310001,1,0,,바닐바닐라라떼;아이스아메리카노;딸기라떼,N,1,
f_f000318,2305310002,1,0,,수제시럽강냉이;르뱅쿠키;강냉이카노 2;바닐라아이스크림,N,1,
f_f000318,2305310004,1,0,,보리밥;장칼국수,N,1,
f_f000318,2305310007,1,0,,황기돼지갈비,N,1,
f_f000318,2306010001,1,0,,생곤드레밥;메밀전병;수수부꾸미,N,1,
f_f000318,2306010003,1,0,,아이스아메리카노,N,1,
f_f000318,2306010005,1,0,,비빔막국수,N,1,
f_f000318,2305310001,1,1,,순두부국밥 2;콩나물국밥,N,1,
f_f000318,2305310008,2,0,,면보;의류지퍼백,N,1,
f_f000318,2305310009,2,0,,맥주;과자;육포;,Y,1,
f_f000318,2306010002,2,0,,더덕,N,1,
f_f000318,2305300005,3,0,,유네스코 인류무형문화유산 대한민국 무형문화재 아리랑 관련 자료 전시 관람,N,1,2
